id,text,username,hashtags,created_at,user followers count,replycount,retweetcount,likecount,quotecount,language,quotedtweet,inReplyToTweetId,inReplyToUser,mentionedUsers
1524356752858255361,"In syabda we trust 
#ThomasCup 
#TUC2022",ohsunflo,"['ThomasCup', 'TUC2022']",2022-05-11 11:52:25+00:00,502,0,0,1,0,en,,,,"In syabda we trust 
#ThomasCup 
#TUC2022"
1524356723733008384,"Okk its over !! Arjun and kapila gave a good fight but not enough.... 
#Badminton #ThomasCup",NishantMeher2,"['Badminton', 'ThomasCup']",2022-05-11 11:52:18+00:00,61,0,0,4,0,en,,,,"Okk its over !! Arjun and kapila gave a good fight but not enough.... 
#Badminton #ThomasCup"
1524356158865108992,"Seru nich #ThomasCup 🇮🇩2-2🇰🇷, Come on Belawa you can do it !!",JTK_15,['ThomasCup'],2022-05-11 11:50:04+00:00,0,0,0,0,0,en,,,,"Seru nich #ThomasCup 🇮🇩2-2🇰🇷, Come on Belawa you can do it !!"
1524355663245508609,Bismillah yok bisa yok Syabda🔥🔥 #ThomasCup,huzaifahnr,['ThomasCup'],2022-05-11 11:48:05+00:00,25,0,0,0,0,in,,,,Bismillah yok bisa yok Syabda🔥🔥 #ThomasCup
1524355645494812672,"telor kedua pecah guys,..#ThomasCup",CryptoKuta,['ThomasCup'],2022-05-11 11:48:01+00:00,42695,0,0,2,0,in,,,,"telor kedua pecah guys,..#ThomasCup"
1524355321728184324,"Syabda yuk bisa, 
agak kasihan jadi tulang punggung😂😩🙉 
harus fokus..ok bestie..
#ThomasCup",MeldiaWu,['ThomasCup'],2022-05-11 11:46:44+00:00,411,0,0,0,0,in,,,,"Syabda yuk bisa, 
agak kasihan jadi tulang punggung😂😩🙉 
harus fokus..ok bestie..
#ThomasCup"
1524355255126814722,Mending nonton yg mana gais buat yg sesi malam hari ini? Tolong bantu pilihin #ThomasCup,roserenity412,['ThomasCup'],2022-05-11 11:46:28+00:00,226,0,0,0,1,in,,,,Mending nonton yg mana gais buat yg sesi malam hari ini? Tolong bantu pilihin #ThomasCup
1524355216845721600,malam aksi sukan utk team malaysia serentak berlangsung.  #SEAGames2022 malaysia vs laos #ThomasCup malaysia vs japan. mana satu nak tgok ni?,jeff_samah,"['SEAGames2022', 'ThomasCup']",2022-05-11 11:46:19+00:00,34,0,0,0,0,in,,,,malam aksi sukan utk team malaysia serentak berlangsung.  #SEAGames2022 malaysia vs laos #ThomasCup malaysia vs japan. mana satu nak tgok ni?
1524354728964276224,"Yuk bsa yuk 3-2
#ThomasCup #ThomasUberCup2022",yoouupii,"['ThomasCup', 'ThomasUberCup2022']",2022-05-11 11:44:23+00:00,98,0,0,0,0,in,,,,"Yuk bsa yuk 3-2
#ThomasCup #ThomasUberCup2022"
1524353779901943808,Ptt kua ngedate mlm tk tp aku kensel sbb mk ngga malaysia vs japan #ThomasCup 🤣,DlMlNlES,['ThomasCup'],2022-05-11 11:40:36+00:00,123,1,0,0,0,in,,,,Ptt kua ngedate mlm tk tp aku kensel sbb mk ngga malaysia vs japan #ThomasCup 🤣
1524353541166764032,"Fajar/Rian kembali membuktikan mereka bisa atasi tekanan main beregu di #ThomasCup !

🔥🔥🔥🔥🔥🔥🔥
🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩",putrategar2709,['ThomasCup'],2022-05-11 11:39:39+00:00,10637,0,16,74,0,in,,,,"Fajar/Rian kembali membuktikan mereka bisa atasi tekanan main beregu di #ThomasCup !

🔥🔥🔥🔥🔥🔥🔥
🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩"
1524353270827073536,Vito dan fajri mengembalikan asa indonesia memenangkan laga vs korea. Bisa kah syabda mengalahkan yun gyu lee? #thomascup #ThomasUberCup2022 #tuc2022 @INABadminton,ukharchitect,"['thomascup', 'ThomasUberCup2022', 'tuc2022']",2022-05-11 11:38:35+00:00,372,0,0,0,0,in,,,,Vito dan fajri mengembalikan asa indonesia memenangkan laga vs korea. Bisa kah syabda mengalahkan yun gyu lee? #thomascup #ThomasUberCup2022 #tuc2022 @INABadminton
1524353064823517185,"Yeay Sarasosow tuntaskan laga dan jadikan skor imbang 2-2, mantap Sarasosow #ThomasCup #ThomasUberCup2022",Lukman__14,"['ThomasCup', 'ThomasUberCup2022']",2022-05-11 11:37:46+00:00,460,0,0,0,0,in,,,,"Yeay Sarasosow tuntaskan laga dan jadikan skor imbang 2-2, mantap Sarasosow #ThomasCup #ThomasUberCup2022"
1524352872150106113,"Yaoloww capekk bgt nntn #FajRi .. akhirnya menaang Tuhannnnnnnn !! 😆😆🔥🔥💪💪

#ThomasCup #ThomasUberCup2022",tery_smily,"['FajRi', 'ThomasCup', 'ThomasUberCup2022']",2022-05-11 11:37:00+00:00,152,0,0,0,0,in,,,,"Yaoloww capekk bgt nntn #FajRi .. akhirnya menaang Tuhannnnnnnn !! 😆😆🔥🔥💪💪

#ThomasCup #ThomasUberCup2022"
1524352586827976705,"Yas! 21-16!!

MENYAMAKAN KEDUDUKAN 2-2 DARI 2-0 #ThomasCup",jesky77,['ThomasCup'],2022-05-11 11:35:52+00:00,800,0,0,0,0,in,,1.5243471587485573e+18,https://twitter.com/jesky77,"Yas! 21-16!!

MENYAMAKAN KEDUDUKAN 2-2 DARI 2-0 #ThomasCup"
1524351131274547200,"Ganda Korea berisik, tuntaskan Sarasosow #ThomasCup #ThomasUberCup2022",Lukman__14,"['ThomasCup', 'ThomasUberCup2022']",2022-05-11 11:30:05+00:00,460,0,0,0,0,in,,,,"Ganda Korea berisik, tuntaskan Sarasosow #ThomasCup #ThomasUberCup2022"
1524346589703155712,"Liat Fajri membuatku melatih kesabaran untuk gak treak2

Semoga bisa 2-2!
#ThomasUberCup2022 
#ThomasCup",Larasprasetyati,"['ThomasUberCup2022', 'ThomasCup']",2022-05-11 11:12:02+00:00,59,0,0,0,0,in,,,,"Liat Fajri membuatku melatih kesabaran untuk gak treak2

Semoga bisa 2-2!
#ThomasUberCup2022 
#ThomasCup"
1524343691116089344,Yaallah iso raiso halsuiso FAJRI SARASOSOW 🙏😭 #ThomasCup,gratissaan,['ThomasCup'],2022-05-11 11:00:31+00:00,679,0,0,0,0,in,,,,Yaallah iso raiso halsuiso FAJRI SARASOSOW 🙏😭 #ThomasCup
1524341310790209538,"Sebagai MS3 jadi penentu, sebagai MS2 jadi pembuka jalan 🥹🥹 MAS VITO PAHLAWAN #THOMASCUP KITA #ThomasUberCup2022",bubbblesish,"['THOMASCUP', 'ThomasUberCup2022']",2022-05-11 10:51:04+00:00,712,0,0,0,0,in,,,,"Sebagai MS3 jadi penentu, sebagai MS2 jadi pembuka jalan 🥹🥹 MAS VITO PAHLAWAN #THOMASCUP KITA #ThomasUberCup2022"
1524339795459067904,"yesss mas vito sumbang angka ,makasi mas vito #ThomasCup #ThomasCup2022",gatau_akuuu,"['ThomasCup', 'ThomasCup2022']",2022-05-11 10:45:02+00:00,12,0,0,0,0,tl,,,,"yesss mas vito sumbang angka ,makasi mas vito #ThomasCup #ThomasCup2022"
1524339750890795009,"Alhamdulillah Vito jadi penyelamat lagi 😭😭😭
Terima kasih banyak mas Vito

#ThomasUberCup2022 #ThomasCup2022 #TUC2022 #TUC #ThomasCup #ThomasUberCup",bigwin_yay,"['ThomasUberCup2022', 'ThomasCup2022', 'TUC2022', 'TUC', 'ThomasCup', 'ThomasUberCup']",2022-05-11 10:44:52+00:00,184,0,0,0,0,in,,,,"Alhamdulillah Vito jadi penyelamat lagi 😭😭😭
Terima kasih banyak mas Vito

#ThomasUberCup2022 #ThomasCup2022 #TUC2022 #TUC #ThomasCup #ThomasUberCup"
1524339721815859201,"0 - Shesar Hiren Rhustavito is UNDEFEATED in all of his #ThomasCup matches so far in his entire career. Perfection.

#ThomasUberCups #TUC2022",BadmintonTalk,"['ThomasCup', 'ThomasUberCups', 'TUC2022']",2022-05-11 10:44:45+00:00,587927,448,2724,9204,769,en,,,,"0 - Shesar Hiren Rhustavito is UNDEFEATED in all of his #ThomasCup matches so far in his entire career. Perfection.

#ThomasUberCups #TUC2022"
1524329258977734657,"Tolong ya, tim #ThomasCup jgn sampe jadi runner-up. kasian tim juara grup negara lain semisal harus ketemu di qf.",semangra,['ThomasCup'],2022-05-11 10:03:10+00:00,112,0,0,0,0,in,,,,"Tolong ya, tim #ThomasCup jgn sampe jadi runner-up. kasian tim juara grup negara lain semisal harus ketemu di qf."
1524328503470034944,"Futsal laki tadi barai . Tak sabaq nak tengok futsal pompuan plak . Sebab ada member kerja kak aku main . Malam ni kul 8 , badminton pun best pastu Malaysia lwn Laos . Mana satu nak tengok tiktauu . #ThomasCup #SEAGames31",Rais_Mukh,"['ThomasCup', 'SEAGames31']",2022-05-11 10:00:10+00:00,244,0,0,0,0,in,,,,"Futsal laki tadi barai . Tak sabaq nak tengok futsal pompuan plak . Sebab ada member kerja kak aku main . Malam ni kul 8 , badminton pun best pastu Malaysia lwn Laos . Mana satu nak tengok tiktauu . #ThomasCup #SEAGames31"
1524327104837746689,"Bola sepak Malaysia lawan mlm ni juga ka? Bah all the best semua! 🇲🇾🫰
#SEAGames31 #ThomasCup",ellagojes,"['SEAGames31', 'ThomasCup']",2022-05-11 09:54:37+00:00,107,0,0,0,0,in,,,,"Bola sepak Malaysia lawan mlm ni juga ka? Bah all the best semua! 🇲🇾🫰
#SEAGames31 #ThomasCup"
1524326845755572225,"Seluruh Indonesia  : Bismillah Indonesia menang 3 beruntun..
Disisi lain, Syabda : anjir baru main udh jadi penentu 👍😭
#TUC22 #ThomasCup",salmaalnnsa_,"['TUC22', 'ThomasCup']",2022-05-11 09:53:35+00:00,54,0,0,2,0,in,,,,"Seluruh Indonesia  : Bismillah Indonesia menang 3 beruntun..
Disisi lain, Syabda : anjir baru main udh jadi penentu 👍😭
#TUC22 #ThomasCup"
1524325432459694088,"Dari awal keluarnya line up #ThomasCup udah keliatan tim Indo  mau nyoba berbagai kemungkinan, dengan artian mereka siap jadi runner up.

Ngapa pada bilang salah taktik 😞",KembarJenner,['ThomasCup'],2022-05-11 09:47:58+00:00,52,0,0,0,0,in,,,,"Dari awal keluarnya line up #ThomasCup udah keliatan tim Indo  mau nyoba berbagai kemungkinan, dengan artian mereka siap jadi runner up.

Ngapa pada bilang salah taktik 😞"
1524324635881652224,"Vito yg selalu diandalkan tim #ThomasCup indonesia, dari tahun kemaren sampe sekarang😁",january266,['ThomasCup'],2022-05-11 09:44:48+00:00,217,0,0,0,0,in,,,,"Vito yg selalu diandalkan tim #ThomasCup indonesia, dari tahun kemaren sampe sekarang😁"
1524324581539926017,@BadmintonTalk Bismillah minimal Vito menang...saya mau nonton futsal dulu yaaa...semangattt #ThomasCup Indonesia🔥🔥,RismanSyaif48,['ThomasCup'],2022-05-11 09:44:35+00:00,190,0,0,0,0,in,,1.5243243691780628e+18,https://twitter.com/BadmintonTalk,@BadmintonTalk Bismillah minimal Vito menang...saya mau nonton futsal dulu yaaa...semangattt #ThomasCup Indonesia🔥🔥
1524324484206931968,"Yakk mas vito, we trust you! 
#TUC22 #ThomasCup",blauesbiruocean,"['TUC22', 'ThomasCup']",2022-05-11 09:44:12+00:00,10,0,0,0,0,en,,,,"Yakk mas vito, we trust you! 
#TUC22 #ThomasCup"
1524323476659933185,"Untuk Vito dan Reognya tolong kerjasamanya yaaaaaa 
Plisssssss 🥹🥹

#ThomasCup 
#ThomasCup2022 
#ThomasUberCups",liakngrm_,"['ThomasCup', 'ThomasCup2022', 'ThomasUberCups']",2022-05-11 09:40:12+00:00,6,0,0,0,0,in,,,,"Untuk Vito dan Reognya tolong kerjasamanya yaaaaaa 
Plisssssss 🥹🥹

#ThomasCup 
#ThomasCup2022 
#ThomasUberCups"
1524323289065172992,"siapa yg udh ga kuat pantengin Thomas cup? 🥲✋
#ThomasUber2022 #ThomasCup",pkhairnns,"['ThomasUber2022', 'ThomasCup']",2022-05-11 09:39:27+00:00,143,1,0,0,0,in,,,,"siapa yg udh ga kuat pantengin Thomas cup? 🥲✋
#ThomasUber2022 #ThomasCup"
1524323125663469569,"#ThomasCup tahun lalu, Korea udah unggul 2-0 atas Japan, tapi ketikung jadi 2-3. Apakah Indonesia akan mengikuti jejak Japan tahun lalu? Mari kita saksikan dan doakan penampilan Vito, Fajri, Syabda🙏🏻",xclsyz,['ThomasCup'],2022-05-11 09:38:48+00:00,29,0,0,0,0,in,,,,"#ThomasCup tahun lalu, Korea udah unggul 2-0 atas Japan, tapi ketikung jadi 2-3. Apakah Indonesia akan mengikuti jejak Japan tahun lalu? Mari kita saksikan dan doakan penampilan Vito, Fajri, Syabda🙏🏻"
1524323053026840577,"pemain nothing to lose ❌
penonton nothing to lose ✔️

#ThomasUberCups #ThomasCup",yahgituuu,"['ThomasUberCups', 'ThomasCup']",2022-05-11 09:38:31+00:00,2,0,0,0,0,en,,,,"pemain nothing to lose ❌
penonton nothing to lose ✔️

#ThomasUberCups #ThomasCup"
1524322807559032832,Wah wahhh waah #ThomasCup,saccharumlacts,['ThomasCup'],2022-05-11 09:37:32+00:00,91,0,0,0,0,in,,,,Wah wahhh waah #ThomasCup
1524322466864111616,"Dear Lee Zii Jia, Goh Sze Fei, Nur Izzuddin, Liew Daren, Aaron Chia, Teo Ee Yi, Leong Jun Hao;

Please do well. Every matches are important. Do your best, trust yourself more. All the best! Stay safe May victory will be yours 🇲🇾🍀🍀🍀🍀🍀

#TUC2022 
#ThomasCup
#ThomasUberCup2022",redvelvert12,"['TUC2022', 'ThomasCup', 'ThomasUberCup2022']",2022-05-11 09:36:11+00:00,18,0,7,12,0,en,,,,"Dear Lee Zii Jia, Goh Sze Fei, Nur Izzuddin, Liew Daren, Aaron Chia, Teo Ee Yi, Leong Jun Hao;

Please do well. Every matches are important. Do your best, trust yourself more. All the best! Stay safe May victory will be yours 🇲🇾🍀🍀🍀🍀🍀

#TUC2022 
#ThomasCup
#ThomasUberCup2022"
1524321954068836354,Auk ahh #KeBab semangatt ya tim #ThomasCup🇮🇩,ayanasagita,"['KeBab', 'ThomasCup']",2022-05-11 09:34:09+00:00,35,0,0,0,0,in,,,,Auk ahh #KeBab semangatt ya tim #ThomasCup🇮🇩
1524321558332067841,ya allah masa blm dapet point #ThomasCup,kyrinchan,['ThomasCup'],2022-05-11 09:32:34+00:00,101,0,0,0,0,in,,,,ya allah masa blm dapet point #ThomasCup
1524321533300150273,KeBab😭😭😭 #ThomasCup,stannystar99,['ThomasCup'],2022-05-11 09:32:28+00:00,1133,0,0,0,0,in,,,,KeBab😭😭😭 #ThomasCup
1524319031766904832,Indonesia pakai baju arsenal 😆 #ThomasCup #indonesiavskorea,Arsenalitoo,"['ThomasCup', 'indonesiavskorea']",2022-05-11 09:22:32+00:00,184,0,0,0,0,in,,,,Indonesia pakai baju arsenal 😆 #ThomasCup #indonesiavskorea
1524317842937884673,"Makasih Ginting, bikin yang bertanding berikutnya ada tantangan lebih 😂😂, 3 partai lho

#ThomasCup #ThomasUberCups #ThomasUber2022 #ThomasUberCup #TUC22",buyatriharmoko,"['ThomasCup', 'ThomasUberCups', 'ThomasUber2022', 'ThomasUberCup', 'TUC22']",2022-05-11 09:17:48+00:00,23,0,0,0,0,in,,,,"Makasih Ginting, bikin yang bertanding berikutnya ada tantangan lebih 😂😂, 3 partai lho

#ThomasCup #ThomasUberCups #ThomasUber2022 #ThomasUberCup #TUC22"
1524310259770478595,"Wkwk di inews, #ThomasCup dipotong pas lagi seru 😑",iQrom,['ThomasCup'],2022-05-11 08:47:40+00:00,4315,0,0,0,0,in,,,,"Wkwk di inews, #ThomasCup dipotong pas lagi seru 😑"
1524308770561486848,"Cukup login dan akses dari menu premium mulai 11rb-an. Yuk sebar juga infonya ke pecinta badminton lainnya! 

#AktivitasTanpaBatas #HomeOfPremiumSports #IndiHomeTV #ThomasCup #UberCup #ThomasUberCup2022",UseeTVcom,"['AktivitasTanpaBatas', 'HomeOfPremiumSports', 'IndiHomeTV', 'ThomasCup', 'UberCup', 'ThomasUberCup2022']",2022-05-11 08:41:45+00:00,54049,0,1,4,0,in,,1.5243087676591104e+18,https://twitter.com/UseeTVcom,"Cukup login dan akses dari menu premium mulai 11rb-an. Yuk sebar juga infonya ke pecinta badminton lainnya! 

#AktivitasTanpaBatas #HomeOfPremiumSports #IndiHomeTV #ThomasCup #UberCup #ThomasUberCup2022"
1524307689450651654,"H2H Group D 🇲🇾 vs 🇯🇵 #ThomasCup #TUC2022

Lee Zii Jia 3⃣-8⃣ Kento Momota
Goh/Izzuddin 0⃣-2⃣ Hoki/Kobayashi
Liew Daren 2⃣-3⃣ Kanta Tsuneyama
Chia/Teo 0⃣-0⃣ Koga/Watanabe
Leong Jun Hao 1⃣-0⃣ Kenta Nishimoto",iammaizn,"['ThomasCup', 'TUC2022']",2022-05-11 08:37:28+00:00,317,1,208,590,35,en,,,,"H2H Group D 🇲🇾 vs 🇯🇵 #ThomasCup #TUC2022

Lee Zii Jia 3⃣-8⃣ Kento Momota
Goh/Izzuddin 0⃣-2⃣ Hoki/Kobayashi
Liew Daren 2⃣-3⃣ Kanta Tsuneyama
Chia/Teo 0⃣-0⃣ Koga/Watanabe
Leong Jun Hao 1⃣-0⃣ Kenta Nishimoto"
1524302861600915456,"Netting nyangkut, smash melebar, defense kacao. Dari kemaren ini maen lawan Thailand begini ni set.3 #ThomasUberCups #ThomasCup",abdoeladziis,"['ThomasUberCups', 'ThomasCup']",2022-05-11 08:18:17+00:00,284,0,0,0,0,in,,,,"Netting nyangkut, smash melebar, defense kacao. Dari kemaren ini maen lawan Thailand begini ni set.3 #ThomasUberCups #ThomasCup"
1524294864158216193,Feeling saya nih Indonesia bakal pertahankan Piala Thomas tapi Ginting bakal kalah terus2an #ThomasCup2022 #ThomasCup #TeamIndonesia #BadmintonIndonesia #LiveBWF @BadmintonTalk,michaeljuniardi,"['ThomasCup2022', 'ThomasCup', 'TeamIndonesia', 'BadmintonIndonesia', 'LiveBWF']",2022-05-11 07:46:30+00:00,307,0,0,1,0,in,,,,Feeling saya nih Indonesia bakal pertahankan Piala Thomas tapi Ginting bakal kalah terus2an #ThomasCup2022 #ThomasCup #TeamIndonesia #BadmintonIndonesia #LiveBWF @BadmintonTalk
1524284354653921281,Yok bismillah #thomascup,0xartic_2010,['thomascup'],2022-05-11 07:04:44+00:00,115,0,0,0,0,in,,,,Yok bismillah #thomascup
1524283084845117441,"kenapa akhir2 ini Indonesia dekat sekali dengan angka 4 dan 1 ya mulai dari 4-1 Lawan Singapura, 4-1 Lawan Thailand di #ThomasCup, lalu 4-1 kalah dari Jepang di #UberCup2022  dan kemarin 4-1 menang lawan Timor Leste di #SEAGames2021 (:-D",JTK_15,"['ThomasCup', 'UberCup2022', 'SEAGames2021']",2022-05-11 06:59:41+00:00,0,1,0,2,0,in,,,,"kenapa akhir2 ini Indonesia dekat sekali dengan angka 4 dan 1 ya mulai dari 4-1 Lawan Singapura, 4-1 Lawan Thailand di #ThomasCup, lalu 4-1 kalah dari Jepang di #UberCup2022  dan kemarin 4-1 menang lawan Timor Leste di #SEAGames2021 (:-D"
1524282038559600640,@SW_RaishaJKT48 Sambil nonton #ThomasCup kah rai? 👀🏸,ridicboy,['ThomasCup'],2022-05-11 06:55:32+00:00,579,0,0,0,0,in,,1.5242816153627238e+18,https://twitter.com/SW_RaishaJKT48,@SW_RaishaJKT48 Sambil nonton #ThomasCup kah rai? 👀🏸
1524267116957822983,ปล่อยบัตร #Tomas รอบชิงวันที่ 15 พค. Zone SG มี 2 ใบ สนใจทักได้ครับ  #ThomasCup #UberCup2022,New_x28,"['Tomas', 'ThomasCup', 'UberCup2022']",2022-05-11 05:56:14+00:00,15,0,0,0,0,th,,,,ปล่อยบัตร #Tomas รอบชิงวันที่ 15 พค. Zone SG มี 2 ใบ สนใจทักได้ครับ  #ThomasCup #UberCup2022
1524242062773657600,"Kalau dibentuk pasangan XD baru indonesia : kohend + bilqis, kira2 shuttlecock nya jdi beku ga ya?

#bwf #badminton #BadmintonIndonesia #UberCup2022 #ThomasCup #ThomasUberCups #ThomasUberCup2022 #KevinSanjaya #kevinbagas",MmfVlogs,"['bwf', 'badminton', 'BadmintonIndonesia', 'UberCup2022', 'ThomasCup', 'ThomasUberCups', 'ThomasUberCup2022', 'KevinSanjaya', 'kevinbagas']",2022-05-11 04:16:41+00:00,15,0,0,0,0,in,,,,"Kalau dibentuk pasangan XD baru indonesia : kohend + bilqis, kira2 shuttlecock nya jdi beku ga ya?

#bwf #badminton #BadmintonIndonesia #UberCup2022 #ThomasCup #ThomasUberCups #ThomasUberCup2022 #KevinSanjaya #kevinbagas"
1524223710537809921,"Sejarah baru bagi pebulutangkis putri indonesia Bilqis Prasista 19 th,urutan ranking 332 dunia yg mampu mengalahkan Akarne Yamaguchi ranking 1 dunia dengan 2 set langsung (22-19/21-19)
Kamu luar biasa Bilqis..semangat!!!
#Ubercup2022
#Ubercup
#Thomascup2022
#Thomascup
#TUC2022",raffaelbenzema1,"['Ubercup2022', 'Ubercup', 'Thomascup2022', 'Thomascup', 'TUC2022']",2022-05-11 03:03:45+00:00,20,0,0,1,0,in,,,,"Sejarah baru bagi pebulutangkis putri indonesia Bilqis Prasista 19 th,urutan ranking 332 dunia yg mampu mengalahkan Akarne Yamaguchi ranking 1 dunia dengan 2 set langsung (22-19/21-19)
Kamu luar biasa Bilqis..semangat!!!
#Ubercup2022
#Ubercup
#Thomascup2022
#Thomascup
#TUC2022"
1524189477131866112,"Mujur lawan dengan Jepun ni main waktu malam, sempat la tengok #ThomasCup",syahbinar,['ThomasCup'],2022-05-11 00:47:44+00:00,506,0,0,0,0,in,,,,"Mujur lawan dengan Jepun ni main waktu malam, sempat la tengok #ThomasCup"
1524055587717222400,"Fun fact : the last 4 Thomas Cup edition have 4 different countries winning the Thomas Cup

#ThomasCup #ThomasCup2022",nayderlands,"['ThomasCup', 'ThomasCup2022']",2022-05-10 15:55:42+00:00,57,2,0,0,0,en,,,,"Fun fact : the last 4 Thomas Cup edition have 4 different countries winning the Thomas Cup

#ThomasCup #ThomasCup2022"
1523887946323046400,#UberCup #ThomasCup,noonabigwin,"['UberCup', 'ThomasCup']",2022-05-10 04:49:33+00:00,185,0,0,0,0,qht,,,,#UberCup #ThomasCup
1523870175799689216,"H2H Group D 🇲🇾 vs 🇺🇸 #ThomasCup #TUC2022 

Liew Daren 0⃣-0⃣ Enrico Asuncion
Ng Tze Yong 0⃣-0⃣ Don Henley Averia
Aidil Sholeh 0⃣-0⃣ William Hu
Chia/Goh 0⃣-0⃣ Mar/Tang
Ong/Teo 0⃣-0⃣ Asuncion/Hu

*MD2 will play first.",iammaizn,"['ThomasCup', 'TUC2022']",2022-05-10 03:38:56+00:00,317,1,22,71,1,en,,,,"H2H Group D 🇲🇾 vs 🇺🇸 #ThomasCup #TUC2022 

Liew Daren 0⃣-0⃣ Enrico Asuncion
Ng Tze Yong 0⃣-0⃣ Don Henley Averia
Aidil Sholeh 0⃣-0⃣ William Hu
Chia/Goh 0⃣-0⃣ Mar/Tang
Ong/Teo 0⃣-0⃣ Asuncion/Hu

*MD2 will play first."
1523789620793966592,"Debut kevin/bagas dr segi komunikasi imo masih kaku, gaada interaksi ngobrol apa malu2 ya adik kakak, maklum pertama turun, perlu adaptasi, tapi sudah nunjukin kekompakan dr tos tangan tiap kali dpt poin. Yok junior senior sama rata. 💪 #ThomasUberCup2022 #ThomasCup",flloocc_,"['ThomasUberCup2022', 'ThomasCup']",2022-05-09 22:18:50+00:00,32,0,0,0,0,in,,,,"Debut kevin/bagas dr segi komunikasi imo masih kaku, gaada interaksi ngobrol apa malu2 ya adik kakak, maklum pertama turun, perlu adaptasi, tapi sudah nunjukin kekompakan dr tos tangan tiap kali dpt poin. Yok junior senior sama rata. 💪 #ThomasUberCup2022 #ThomasCup"
1523765668658937856,"Ende #Badminton Herren #ThomasCup 
5:0 #China vs Frankreich 
5:0 #Dänemark vs Algerien 
5:0 #Malaysia vs England 
5:0 #ChineseTaipei vs Deutschland 
5:0 #Indien vs Kanada 
4:1 #Indonesien vs Thailand 
3:2 #Südkorea vs Singapur",lebensgeister13,"['Badminton', 'ThomasCup', 'China', 'Dänemark', 'Malaysia', 'ChineseTaipei', 'Indien', 'Indonesien', 'Südkorea']",2022-05-09 20:43:40+00:00,1672,0,0,0,0,de,,,,"Ende #Badminton Herren #ThomasCup 
5:0 #China vs Frankreich 
5:0 #Dänemark vs Algerien 
5:0 #Malaysia vs England 
5:0 #ChineseTaipei vs Deutschland 
5:0 #Indien vs Kanada 
4:1 #Indonesien vs Thailand 
3:2 #Südkorea vs Singapur"
1523740278603280386,"Thomas and Uber Cup badminton: PV Sindhu, Lakshya Sen inspire India’s winning starts

The women’s team defeated Canada 4-1 in the Uber Cup. The men’s team beat Germany 5-0 in the Thomas Cup.
#ThomasUberCup2022
#ThomasCup
#ThatThat #ThomasAndUberCup",Taz_riaan,"['ThomasUberCup2022', 'ThomasCup', 'ThatThat', 'ThomasAndUberCup']",2022-05-09 19:02:46+00:00,1745,0,0,0,0,en,,,,"Thomas and Uber Cup badminton: PV Sindhu, Lakshya Sen inspire India’s winning starts

The women’s team defeated Canada 4-1 in the Uber Cup. The men’s team beat Germany 5-0 in the Thomas Cup.
#ThomasUberCup2022
#ThomasCup
#ThatThat #ThomasAndUberCup"
1523729416211238913,"Yuk aah lanjut bobo Thailand udah kalah..
#ThomasCup",zuhh18,['ThomasCup'],2022-05-09 18:19:37+00:00,9,0,0,1,0,in,,,,"Yuk aah lanjut bobo Thailand udah kalah..
#ThomasCup"
1523728215843303424,"Udah end beberapa menit lalu, finally Indonesia menutup keunggulan dari mas Vito 4-1. Jadi gak bawa kunci dan gulung karpet lapangan. Mari tidur sudah jam 3.13 wit

#ThomasCup 
#TUC2022 
#ThomasUberCup2022",u_rabekiri,"['ThomasCup', 'TUC2022', 'ThomasUberCup2022']",2022-05-09 18:14:50+00:00,35,0,0,0,0,in,,,,"Udah end beberapa menit lalu, finally Indonesia menutup keunggulan dari mas Vito 4-1. Jadi gak bawa kunci dan gulung karpet lapangan. Mari tidur sudah jam 3.13 wit

#ThomasCup 
#TUC2022 
#ThomasUberCup2022"
1523727132043931648,"Alhamdulillah thank u mas vito jadi 4-1 lagi. Yu tidur yu siapin tenaga besok kita dukung tim uber sama timnas u23🇮🇩✨
#TUC2022 #ThomasUberCup2022 #ThomasCup #timnasday",Ainunnnnf,"['TUC2022', 'ThomasUberCup2022', 'ThomasCup', 'timnasday']",2022-05-09 18:10:32+00:00,119,0,1,0,0,in,,,,"Alhamdulillah thank u mas vito jadi 4-1 lagi. Yu tidur yu siapin tenaga besok kita dukung tim uber sama timnas u23🇮🇩✨
#TUC2022 #ThomasUberCup2022 #ThomasCup #timnasday"
1523727032072302593,"Maapin ting, ga sempet nonton pas lu main
Jangan stress tinggg, semangatt ada ci mitzy dan kita semua
It's okay Gintingg dan jangan minta maaf ke kita, u did well👐☺

#GINTING 
#ThomasCup 
#ThomasUberCup2022",fiaraar,"['GINTING', 'ThomasCup', 'ThomasUberCup2022']",2022-05-09 18:10:08+00:00,24,0,0,0,0,in,,,,"Maapin ting, ga sempet nonton pas lu main
Jangan stress tinggg, semangatt ada ci mitzy dan kita semua
It's okay Gintingg dan jangan minta maaf ke kita, u did well👐☺

#GINTING 
#ThomasCup 
#ThomasUberCup2022"
